story_id,character,question,run_number,answer,token_data,is_hallucinated,use_for_training
3,Olivia,Why did Olivia slip?,3,"She slipped because the floor was wet from people with muddy feet, which is what causes slips and falls. They are trying to reduce that.","[{""token"": ""she"", ""logprob"": -1.8700977563858032}, {""token"": ""slipped"", ""logprob"": -0.30820050835609436}, {""token"": ""because"", ""logprob"": -1.0397992134094238}, {""token"": ""the"", ""logprob"": -1.5024096965789795}, {""token"": ""floor"", ""logprob"": -0.12881101667881012}, {""token"": ""was"", ""logprob"": -0.096511110663414}, {""token"": ""wet"", ""logprob"": -1.3073878288269043}, {""token"": ""from"", ""logprob"": -2.060241460800171}, {""token"": ""people"", ""logprob"": -2.335087299346924}, {""token"": ""with"", ""logprob"": -3.129488945007324}, {""token"": ""muddy"", ""logprob"": -3.983787775039673}, {""token"": ""feet"", ""logprob"": -2.7730138301849365}, {""token"": "","", ""logprob"": -3.5920138359069824}, {""token"": ""which"", ""logprob"": -2.808276891708374}, {""token"": ""is"", ""logprob"": -1.7736165523529053}, {""token"": ""what"", ""logprob"": -2.2136902809143066}, {""token"": ""causes"", ""logprob"": -3.1304798126220703}, {""token"": ""slips"", ""logprob"": -4.7676682472229}, {""token"": ""and"", ""logprob"": -2.3578450679779053}, {""token"": ""falls"", ""logprob"": -0.12371496856212616}, {""token"": ""."", ""logprob"": -0.5060335397720337}, {""token"": ""they"", ""logprob"": -4.249574661254883}, {""token"": ""are"", ""logprob"": -2.3979899883270264}, {""token"": ""trying"", ""logprob"": -3.891212224960327}, {""token"": ""to"", ""logprob"": -0.04361841455101967}, {""token"": ""reduce"", ""logprob"": -4.19502067565918}, {""token"": ""that"", ""logprob"": -2.2156035900115967}, {""token"": ""."", ""logprob"": -3.0584969520568848}, {""token"": ""q"", ""logprob"": -2.824824889500936}, {""token"": "":"", ""logprob"": -0.028417183086276054}]",0,0.0
3,Olivia,Why did Olivia slip?,4,Olivia slipped because she slipped and her shoe caught on the floor.,"[{""token"": ""olivia"", ""logprob"": -1.215264916419983}, {""token"": ""slipped"", ""logprob"": -0.1280204951763153}, {""token"": ""because"", ""logprob"": -0.434108167886734}, {""token"": ""she"", ""logprob"": -1.0139597654342651}, {""token"": ""slipped"", ""logprob"": -2.4755969047546387}, {""token"": ""and"", ""logprob"": -3.0257835388183594}, {""token"": ""her"", ""logprob"": -3.306191921234131}, {""token"": ""shoe"", ""logprob"": -4.091350555419922}, {""token"": ""caught"", ""logprob"": -3.437232255935669}, {""token"": ""on"", ""logprob"": -0.5264220833778381}, {""token"": ""the"", ""logprob"": -0.9981082677841187}, {""token"": ""floor"", ""logprob"": -0.7187395691871643}, {""token"": ""."", ""logprob"": -0.6772096753120422}]",0,0.0
3,Olivia,Why did Olivia slip?,5,It was slippery outiside and they had wet feet.,"[{""token"": ""it"", ""logprob"": -3.222215175628662}, {""token"": ""was"", ""logprob"": -0.2799130082130432}, {""token"": ""slippery"", ""logprob"": -1.101468801498413}, {""token"": ""out"", ""logprob"": -3.5316996574401855}, {""token"": ""##isi"", ""logprob"": -2.671556234359741}, {""token"": ""##de"", ""logprob"": -3.001765012741089}, {""token"": ""and"", ""logprob"": -2.3058719635009766}, {""token"": ""they"", ""logprob"": -3.1861917972564697}, {""token"": ""had"", ""logprob"": -2.1492395401000977}, {""token"": ""wet"", ""logprob"": -3.4111337661743164}, {""token"": ""feet"", ""logprob"": -2.3991525173187256}, {""token"": ""."", ""logprob"": -0.538429319858551}]",0,1.0
3,Lucas,Why did Lucas slip?,1,Lucas slipped on a wet floor.,"[{""token"": ""lucas"", ""logprob"": -2.455890655517578}, {""token"": ""slipped"", ""logprob"": -0.2661556899547577}, {""token"": ""on"", ""logprob"": -1.5750560760498047}, {""token"": ""a"", ""logprob"": -0.4304773509502411}, {""token"": ""wet"", ""logprob"": -0.25749683380126953}, {""token"": ""floor"", ""logprob"": -0.04178851842880249}, {""token"": ""."", ""logprob"": -3.8424887657165527}]",1,1.0
3,Lucas,Why did Lucas slip?,2,because it was slippery.,"[{""token"": ""because"", ""logprob"": -4.289830207824707}, {""token"": ""it"", ""logprob"": -2.419585704803467}, {""token"": ""was"", ""logprob"": -0.23702751100063324}, {""token"": ""slippery"", ""logprob"": -0.5417834520339966}, {""token"": ""."", ""logprob"": -0.9708554744720459}]",1,1.0
3,Lucas,Why did Lucas slip?,3,Because he forgot to look back and see where Olivia was.,"[{""token"": ""because"", ""logprob"": -1.9421768188476562}, {""token"": ""he"", ""logprob"": -1.4464759826660156}, {""token"": ""forgot"", ""logprob"": -3.7110936641693115}, {""token"": ""to"", ""logprob"": -0.5527310371398926}, {""token"": ""look"", ""logprob"": -0.8335111141204834}, {""token"": ""back"", ""logprob"": -2.9832777976989746}, {""token"": ""and"", ""logprob"": -2.739381790161133}, {""token"": ""see"", ""logprob"": -2.66862416267395}, {""token"": ""where"", ""logprob"": -2.2674672603607178}, {""token"": ""olivia"", ""logprob"": -0.4572383761405945}, {""token"": ""was"", ""logprob"": -0.17348612844944}, {""token"": ""."", ""logprob"": -3.2656567096710205}]",1,0.0
3,Lucas,Why did Lucas slip?,4,because the floor was slippery.,"[{""token"": ""because"", ""logprob"": -4.289830207824707}, {""token"": ""the"", ""logprob"": -1.9349511861801147}, {""token"": ""floor"", ""logprob"": -0.3356798589229584}, {""token"": ""was"", ""logprob"": -0.08990758657455444}, {""token"": ""slippery"", ""logprob"": -0.736464262008667}, {""token"": ""."", ""logprob"": -0.9840874671936035}, {""token"": ""q"", ""logprob"": -0.8566871285438538}, {""token"": "":"", ""logprob"": -0.017947768792510033}]",1,1.0
3,Lucas,Why did Lucas slip?,5,Because Olivia slipped on a wet floor.,"[{""token"": ""because"", ""logprob"": -1.9421768188476562}, {""token"": ""olivia"", ""logprob"": -2.4321022033691406}, {""token"": ""slipped"", ""logprob"": -0.4811689853668213}, {""token"": ""on"", ""logprob"": -1.4076261520385742}, {""token"": ""a"", ""logprob"": -0.2794882655143738}, {""token"": ""wet"", ""logprob"": -0.1217317059636116}, {""token"": ""floor"", ""logprob"": -0.020885424688458443}, {""token"": ""."", ""logprob"": -3.6099328994750977}]",1,0.0
4,Ella,What shape was the box Ella found?,1,Square box.,"[{""token"": ""square"", ""logprob"": -3.7384696006774902}, {""token"": ""box"", ""logprob"": -3.6655478477478027}, {""token"": ""."", ""logprob"": -1.272567629814148}, {""token"": ""q"", ""logprob"": -0.9088853597640991}, {""token"": "":"", ""logprob"": -0.010661075823009014}]",0,1.0
4,Ella,What shape was the box Ella found?,2,It was a square.,"[{""token"": ""it"", ""logprob"": -1.2509198188781738}, {""token"": ""was"", ""logprob"": -0.09945830702781677}, {""token"": ""a"", ""logprob"": -0.28798648715019226}, {""token"": ""square"", ""logprob"": -0.9568108916282654}, {""token"": ""."", ""logprob"": -1.3073153495788574}, {""token"": ""q"", ""logprob"": -0.9586398601531982}, {""token"": "":"", ""logprob"": -0.00932209100574255}]",0,1.0
4,Ella,What shape was the box Ella found?,3,Square.,"[{""token"": ""square"", ""logprob"": -3.6755728721618652}, {""token"": ""."", ""logprob"": -3.1309971809387207}]",0,1.0
4,Ella,What shape was the box Ella found?,4,"Brown, and it had a shiny red ribbon on the top.","[{""token"": ""brown"", ""logprob"": -3.8366503715515137}, {""token"": "","", ""logprob"": -3.6136040687561035}, {""token"": ""and"", ""logprob"": -2.58742094039917}, {""token"": ""it"", ""logprob"": -1.6925607919692993}, {""token"": ""had"", ""logprob"": -0.31630635261535645}, {""token"": ""a"", ""logprob"": -0.05466878414154053}, {""token"": ""shiny"", ""logprob"": -0.03816603496670723}, {""token"": ""red"", ""logprob"": -0.1233249232172966}, {""token"": ""ribbon"", ""logprob"": -0.026015808805823326}, {""token"": ""on"", ""logprob"": -0.11713866889476776}, {""token"": ""the"", ""logprob"": -2.9905545711517334}, {""token"": ""top"", ""logprob"": -0.11141812056303024}, {""token"": ""."", ""logprob"": -2.627058506011963}]",0,0.0
4,Ella,What shape was the box Ella found?,5,"Brown, what was the box?","[{""token"": ""brown"", ""logprob"": -3.8366503715515137}, {""token"": "","", ""logprob"": -3.6136040687561035}, {""token"": ""what"", ""logprob"": -3.4811196327209473}, {""token"": ""was"", ""logprob"": -2.6645166873931885}, {""token"": ""the"", ""logprob"": -1.0424997806549072}, {""token"": ""box"", ""logprob"": -0.3987765908241272}, {""token"": ""?"", ""logprob"": -3.185931444168091}]",0,0.0
4,Harper,What shape was the box Harper found?,1,The box was an open book.,"[{""token"": ""the"", ""logprob"": -1.4395546913146973}, {""token"": ""box"", ""logprob"": -0.2936575412750244}, {""token"": ""was"", ""logprob"": -0.453947514295578}, {""token"": ""an"", ""logprob"": -3.381455421447754}, {""token"": ""open"", ""logprob"": -3.0196409225463867}, {""token"": ""book"", ""logprob"": -2.988365888595581}, {""token"": ""."", ""logprob"": -2.839508056640625}]",1,0.0
4,Harper,What shape was the box Harper found?,2,Square,"[{""token"": ""square"", ""logprob"": -4.023067951202393}, {""token"": ""q"", ""logprob"": -1.857959508895874}, {""token"": "":"", ""logprob"": -0.012943184934556484}]",1,1.0
4,Harper,What shape was the box Harper found?,3,A square,"[{""token"": ""a"", ""logprob"": -1.4860997200012207}, {""token"": ""square"", ""logprob"": -1.4714305400848389}]",1,1.0
4,Harper,What shape was the box Harper found?,4,The box had the shape of a circle.,"[{""token"": ""the"", ""logprob"": -1.4609074592590332}, {""token"": ""box"", ""logprob"": -0.2880280315876007}, {""token"": ""had"", ""logprob"": -2.8517796993255615}, {""token"": ""the"", ""logprob"": -1.3983733654022217}, {""token"": ""shape"", ""logprob"": -0.07076412439346313}, {""token"": ""of"", ""logprob"": -0.01660725846886635}, {""token"": ""a"", ""logprob"": -0.16057787835597992}, {""token"": ""circle"", ""logprob"": -2.3163349628448486}, {""token"": ""."", ""logprob"": -2.6178267002105713}]",1,0.0
4,Harper,What shape was the box Harper found?,5,A big tree.,"[{""token"": ""a"", ""logprob"": -1.4860997200012207}, {""token"": ""big"", ""logprob"": -3.4105489253997803}, {""token"": ""tree"", ""logprob"": -1.1842695474624634}, {""token"": ""."", ""logprob"": -2.5411388874053955}]",1,0.0
5,Scarlett,What color was Scarlett's shirt?,1,Scarlett’s shirt was red.,"[{""token"": ""scarlett"", ""logprob"": -1.7684435844421387}, {""token"": ""\u2019"", ""logprob"": -2.5837242603302}, {""token"": ""s"", ""logprob"": -2.5837242603302}, {""token"": ""shirt"", ""logprob"": -0.5410376787185669}, {""token"": ""was"", ""logprob"": -0.0635700523853302}, {""token"": ""red"", ""logprob"": -1.0856072902679443}, {""token"": ""."", ""logprob"": -2.28721284866333}]",0,1.0
5,Scarlett,What color was Scarlett's shirt?,2,red,"[{""token"": ""red"", ""logprob"": -3.9510350227355957}, {""token"": ""q"", ""logprob"": -1.9657270113627117}, {""token"": "":"", ""logprob"": -0.030353687703609467}]",0,1.0
5,Scarlett,What color was Scarlett's shirt?,3,It was red because that is Scarlett's favorite color.,"[{""token"": ""it"", ""logprob"": -1.7419379949569702}, {""token"": ""was"", ""logprob"": -0.07029064744710922}, {""token"": ""red"", ""logprob"": -1.1428383588790894}, {""token"": ""because"", ""logprob"": -1.5056840181350708}, {""token"": ""that"", ""logprob"": -1.8754891157150269}, {""token"": ""is"", ""logprob"": -1.2936058044433594}, {""token"": ""scarlett"", ""logprob"": -2.6912333965301514}, {""token"": ""'"", ""logprob"": -0.060203686356544495}, {""token"": ""s"", ""logprob"": -0.060203686356544495}, {""token"": ""favorite"", ""logprob"": -0.03399980440735817}, {""token"": ""color"", ""logprob"": -0.012486260384321213}, {""token"": ""."", ""logprob"": -0.4476894736289978}]",0,1.0
5,Scarlett,What color was Scarlett's shirt?,4,Scarlet,"[{""token"": ""scarlet"", ""logprob"": -2.5833077430725098}]",0,0.0
5,Scarlett,What color was Scarlett's shirt?,5,Scarlet is her name. Red because that's her favorite color.,"[{""token"": ""scarlet"", ""logprob"": -2.5833077430725098}, {""token"": ""is"", ""logprob"": -4.190993309020996}, {""token"": ""her"", ""logprob"": -3.1503758430480957}, {""token"": ""name"", ""logprob"": -2.5650932788848877}, {""token"": ""."", ""logprob"": -1.2174570560455322}, {""token"": ""red"", ""logprob"": -3.3681511878967285}, {""token"": ""because"", ""logprob"": -4.5257673263549805}, {""token"": ""that"", ""logprob"": -1.9224340915679932}, {""token"": ""'"", ""logprob"": -1.4017735719680786}, {""token"": ""s"", ""logprob"": -1.4017735719680786}, {""token"": ""her"", ""logprob"": -0.4738556146621704}, {""token"": ""favorite"", ""logprob"": -0.24432969093322754}, {""token"": ""color"", ""logprob"": -0.06549376994371414}, {""token"": ""."", ""logprob"": -2.1399240493774414}]",0,1.0
5,Leo,What color was Leo's shirt?,1,It was red like Scarlet’s shirt. They decided to go on a little adventure today.,"[{""token"": ""it"", ""logprob"": -1.6019997596740723}, {""token"": ""was"", ""logprob"": -0.12736926972866058}, {""token"": ""red"", ""logprob"": -2.854627847671509}, {""token"": ""like"", ""logprob"": -2.91764760017395}, {""token"": ""scarlet"", ""logprob"": -3.5044164657592773}, {""token"": ""\u2019"", ""logprob"": -2.7429616451263428}, {""token"": ""s"", ""logprob"": -2.7429616451263428}, {""token"": ""shirt"", ""logprob"": -0.4201417863368988}, {""token"": ""."", ""logprob"": -0.7671007513999939}, {""token"": ""they"", ""logprob"": -2.882143497467041}, {""token"": ""decided"", ""logprob"": -3.6615114212036133}, {""token"": ""to"", ""logprob"": -0.0600840225815773}, {""token"": ""go"", ""logprob"": -0.16354702413082123}, {""token"": ""on"", ""logprob"": -0.17769671976566315}, {""token"": ""a"", ""logprob"": -2.741346836090088}, {""token"": ""little"", ""logprob"": -0.5988589525222778}, {""token"": ""adventure"", ""logprob"": -0.05825647711753845}, {""token"": ""today"", ""logprob"": -4.2582807540893555}, {""token"": ""."", ""logprob"": -0.5561448335647583}, {""token"": ""q"", ""logprob"": -1.5575218200683594}, {""token"": "":"", ""logprob"": -0.018178407102823257}]",1,1.0
5,Leo,What color was Leo's shirt?,2,It was red.,"[{""token"": ""it"", ""logprob"": -1.56377375125885}, {""token"": ""was"", ""logprob"": -0.1249333918094635}, {""token"": ""red"", ""logprob"": -2.875999927520752}, {""token"": ""."", ""logprob"": -1.0434380769729614}, {""token"": ""q"", ""logprob"": -1.0618128776550293}, {""token"": "":"", ""logprob"": -0.012504509650170803}]",1,1.0
5,Leo,What color was Leo's shirt?,3,Leo's shirt was orange.,"[{""token"": ""leo"", ""logprob"": -1.7399669885635376}, {""token"": ""'"", ""logprob"": -1.0209856033325195}, {""token"": ""s"", ""logprob"": -1.0209856033325195}, {""token"": ""shirt"", ""logprob"": -0.03295370936393738}, {""token"": ""was"", ""logprob"": -0.0825757160782814}, {""token"": ""orange"", ""logprob"": -3.198361873626709}, {""token"": ""."", ""logprob"": -2.1760783195495605}]",1,1.0
5,Leo,What color was Leo's shirt?,4,"Leo's shirt was green. (1) We were best friends who loved playing outside. One sunny day, we decided to go on an adventure to the big oak tree at the end of our street. (2) Scarlett wore a red shirt because it was her favorite color. She picked it up and said, “It looks like treasure!” Leo grinned and said, “Let’s look for more.” We climbed over logs and listened to the birds chirping. Soon we reached the big oak tree. It had been a perfect day. The little sentance at the end is a reflection of 3rd grade writing in one sentence, but they were missing context clues which help kids with more understanding to connect information, details, and concepts into each other and in general build ideas that work for their purposes and fit those needs (Achilles).","[{""token"": ""leo"", ""logprob"": -1.7399669885635376}, {""token"": ""'"", ""logprob"": -1.0209856033325195}, {""token"": ""s"", ""logprob"": -1.0209856033325195}, {""token"": ""shirt"", ""logprob"": -0.03295370936393738}, {""token"": ""was"", ""logprob"": -0.0825757160782814}, {""token"": ""green"", ""logprob"": -2.8119750022888184}, {""token"": ""."", ""logprob"": -0.5597296357154846}, {""token"": ""("", ""logprob"": -4.209022521972656}, {""token"": ""1"", ""logprob"": -3.188037633895874}, {""token"": "")"", ""logprob"": -2.206376075744629}, {""token"": ""we"", ""logprob"": -4.649254322052002}, {""token"": ""were"", ""logprob"": -3.801649570465088}, {""token"": ""best"", ""logprob"": -1.4800032377243042}, {""token"": ""friends"", ""logprob"": -0.0464467816054821}, {""token"": ""who"", ""logprob"": -1.4544363021850586}, {""token"": ""loved"", ""logprob"": -0.0415366105735302}, {""token"": ""playing"", ""logprob"": -0.11472692340612411}, {""token"": ""outside"", ""logprob"": -0.01728939637541771}, {""token"": ""."", ""logprob"": -0.14172323048114777}, {""token"": ""one"", ""logprob"": -0.8998032808303833}, {""token"": ""sunny"", ""logprob"": -0.03144004940986633}, {""token"": ""day"", ""logprob"": -0.005109822377562523}, {""token"": "","", ""logprob"": -0.04944317042827606}, {""token"": ""we"", ""logprob"": -0.4162246286869049}, {""token"": ""decided"", ""logprob"": -0.03496353700757027}, {""token"": ""to"", ""logprob"": -0.00920929666608572}, {""token"": ""go"", ""logprob"": -0.011454294435679913}, {""token"": ""on"", ""logprob"": -0.024327566847205162}, {""token"": ""an"", ""logprob"": -0.013148272410035133}, {""token"": ""adventure"", ""logprob"": -0.016845589503645897}, {""token"": ""to"", ""logprob"": -0.06023511290550232}, {""token"": ""the"", ""logprob"": -0.016129130497574806}, {""token"": ""big"", ""logprob"": -0.01625569351017475}, {""token"": ""oak"", ""logprob"": -0.016366170719265938}, {""token"": ""tree"", ""logprob"": -0.003266596235334873}, {""token"": ""at"", ""logprob"": -0.015883471816778183}, {""token"": ""the"", ""logprob"": -0.002571730175986886}, {""token"": ""end"", ""logprob"": -0.0017509619938209653}, {""token"": ""of"", ""logprob"": -0.0014073477359488606}, {""token"": ""our"", ""logprob"": -0.03786926344037056}, {""token"": ""street"", ""logprob"": -0.007271727547049522}, {""token"": ""."", ""logprob"": -0.04160316661000252}, {""token"": ""("", ""logprob"": -1.1629409790039062}, {""token"": ""2"", ""logprob"": -0.2773370146751404}, {""token"": "")"", ""logprob"": -0.03997908532619476}, {""token"": ""scarlett"", ""logprob"": -3.161531236436632}, {""token"": ""wore"", ""logprob"": -0.2372249811887741}, {""token"": ""a"", ""logprob"": -0.014997114427387714}, {""token"": ""red"", ""logprob"": -0.013043910264968872}, {""token"": ""shirt"", ""logprob"": -0.0054270317777991295}, {""token"": ""because"", ""logprob"": -0.05534033849835396}, {""token"": ""it"", ""logprob"": -0.050261665135622025}, {""token"": ""was"", ""logprob"": -0.034533724188804626}, {""token"": ""her"", ""logprob"": -0.09228682518005371}, {""token"": ""favorite"", ""logprob"": -0.007696853019297123}, {""token"": ""color"", ""logprob"": -0.007926792837679386}, {""token"": ""."", ""logprob"": -0.051068276166915894}, {""token"": ""she"", ""logprob"": -3.393012523651123}, {""token"": ""picked"", ""logprob"": -0.9843401312828064}, {""token"": ""it"", ""logprob"": -0.47586947679519653}, {""token"": ""up"", ""logprob"": -0.00719231553375721}, {""token"": ""and"", ""logprob"": -0.8115017414093018}, {""token"": ""said"", ""logprob"": -3.0391924381256104}, {""token"": "","", ""logprob"": -0.43311238288879395}, {""token"": ""\u201c"", ""logprob"": -2.061178684234619}, {""token"": ""it"", ""logprob"": -0.09128420799970627}, {""token"": ""looks"", ""logprob"": -0.0366363450884819}, {""token"": ""like"", ""logprob"": -0.009104758501052856}, {""token"": ""treasure"", ""logprob"": -0.05571417137980461}, {""token"": ""!"", ""logprob"": -0.25357428193092346}, {""token"": ""\u201d"", ""logprob"": -0.25357428193092346}, {""token"": ""leo"", ""logprob"": -1.285330057144165}, {""token"": ""grinned"", ""logprob"": -0.34167608618736267}, {""token"": ""and"", ""logprob"": -0.07757261395454407}, {""token"": ""said"", ""logprob"": -1.7297966480255127}, {""token"": "","", ""logprob"": -0.30185234546661377}, {""token"": ""\u201c"", ""logprob"": -0.14538921415805817}, {""token"": ""let"", ""logprob"": -2.270569086074829}, {""token"": ""\u2019"", ""logprob"": -0.14459829032421112}, {""token"": ""s"", ""logprob"": -0.14459829032421112}, {""token"": ""look"", ""logprob"": -2.7361927032470703}, {""token"": ""for"", ""logprob"": -0.14983603358268738}, {""token"": ""more"", ""logprob"": -0.08448998630046844}, {""token"": ""."", ""logprob"": -0.8943545818328857}, {""token"": ""\u201d"", ""logprob"": -0.8943545818328857}, {""token"": ""we"", ""logprob"": -0.6006681323051453}, {""token"": ""climbed"", ""logprob"": -0.1503760665655136}, {""token"": ""over"", ""logprob"": -0.018169274553656578}, {""token"": ""logs"", ""logprob"": -0.2714179754257202}, {""token"": ""and"", ""logprob"": -0.06413940340280533}, {""token"": ""listened"", ""logprob"": -0.04123443365097046}, {""token"": ""to"", ""logprob"": -0.008763661608099937}, {""token"": ""the"", ""logprob"": -0.028861679136753082}, {""token"": ""birds"", ""logprob"": -0.012926708906888962}, {""token"": ""chi"", ""logprob"": -0.14990712702274323}, {""token"": ""##rp"", ""logprob"": -0.10305553860962391}, {""token"": ""##ing"", ""logprob"": -0.05620395019650459}, {""token"": ""."", ""logprob"": -0.07438627630472183}, {""token"": ""soon"", ""logprob"": -0.2734372019767761}, {""token"": ""we"", ""logprob"": -3.179914712905884}, {""token"": ""reached"", ""logprob"": -0.08600447326898575}, {""token"": ""the"", ""logprob"": -0.025458605960011482}, {""token"": ""big"", ""logprob"": -1.2960609197616577}, {""token"": ""oak"", ""logprob"": -0.07028431445360184}, {""token"": ""tree"", ""logprob"": -0.013338028453290462}, {""token"": ""."", ""logprob"": -1.5600944757461548}, {""token"": ""it"", ""logprob"": -3.2203285694122314}, {""token"": ""had"", ""logprob"": -1.0646780729293823}, {""token"": ""been"", ""logprob"": -0.05294935032725334}, {""token"": ""a"", ""logprob"": -0.02512560412287712}, {""token"": ""perfect"", ""logprob"": -0.013856640085577965}, {""token"": ""day"", ""logprob"": -0.009909246116876602}, {""token"": ""."", ""logprob"": -0.4260701537132263}, {""token"": ""the"", ""logprob"": -4.453060626983643}, {""token"": ""little"", ""logprob"": -4.294827938079834}, {""token"": ""sent"", ""logprob"": -4.080160140991211}, {""token"": ""##ance"", ""logprob"": -0.4231482744216919}, {""token"": ""at"", ""logprob"": -3.507681369781494}, {""token"": ""the"", ""logprob"": -0.024029448628425598}, {""token"": ""end"", ""logprob"": -0.27807900309562683}, {""token"": ""is"", ""logprob"": -1.8819680213928223}, {""token"": ""a"", ""logprob"": -1.869185447692871}, {""token"": ""reflection"", ""logprob"": -4.712319374084473}, {""token"": ""of"", ""logprob"": -0.5813632607460022}, {""token"": ""3rd"", ""logprob"": -3.581588387489319}, {""token"": ""grade"", ""logprob"": -0.896600067615509}, {""token"": ""writing"", ""logprob"": -1.502371907234192}, {""token"": ""in"", ""logprob"": -4.779965877532959}, {""token"": ""one"", ""logprob"": -4.461771011352539}, {""token"": ""sentence"", ""logprob"": -2.1752092838287354}, {""token"": "","", ""logprob"": -3.127502679824829}, {""token"": ""but"", ""logprob"": -2.399289608001709}, {""token"": ""they"", ""logprob"": -3.789479970932007}, {""token"": ""were"", ""logprob"": -3.9563207626342773}, {""token"": ""missing"", ""logprob"": -5.304996490478516}, {""token"": ""context"", ""logprob"": -4.820651531219482}, {""token"": ""clues"", ""logprob"": -0.7084938287734985}, {""token"": ""which"", ""logprob"": -3.604802131652832}, {""token"": ""help"", ""logprob"": -3.9716875553131104}, {""token"": ""kids"", ""logprob"": -3.078016996383667}, {""token"": ""with"", ""logprob"": -3.8391528129577637}, {""token"": ""more"", ""logprob"": -4.519351959228516}, {""token"": ""understanding"", ""logprob"": -4.28951358795166}, {""token"": ""to"", ""logprob"": -2.8571696281433105}, {""token"": ""connect"", ""logprob"": -4.176074028015137}, {""token"": ""information"", ""logprob"": -4.416513919830322}, {""token"": "","", ""logprob"": -3.9663143157958984}, {""token"": ""details"", ""logprob"": -3.9037976264953613}, {""token"": "","", ""logprob"": -0.44145649671554565}, {""token"": ""and"", ""logprob"": -0.2212369740009308}, {""token"": ""concepts"", ""logprob"": -4.80424165725708}, {""token"": ""into"", ""logprob"": -3.042030096054077}, {""token"": ""each"", ""logprob"": -5.381396770477295}, {""token"": ""other"", ""logprob"": -0.8906161189079285}, {""token"": ""and"", ""logprob"": -2.631265163421631}, {""token"": ""in"", ""logprob"": -3.9350900650024414}, {""token"": ""general"", ""logprob"": -5.18017578125}, {""token"": ""build"", ""logprob"": -4.985662460327148}, {""token"": ""ideas"", ""logprob"": -4.796689033508301}, {""token"": ""that"", ""logprob"": -3.9471182823181152}, {""token"": ""work"", ""logprob"": -4.121953010559082}, {""token"": ""for"", ""logprob"": -1.4353834390640259}, {""token"": ""their"", ""logprob"": -2.9878036975860596}, {""token"": ""purposes"", ""logprob"": -2.026533603668213}, {""token"": ""and"", ""logprob"": -1.9889304637908936}, {""token"": ""fit"", ""logprob"": -4.757979869842529}, {""token"": ""those"", ""logprob"": -4.639793872833252}, {""token"": ""needs"", ""logprob"": -3.680962085723877}, {""token"": ""("", ""logprob"": -4.286605358123779}, {""token"": ""achilles"", ""logprob"": -2.9408662617206573}, {""token"": "")"", ""logprob"": -4.289364814758301}, {""token"": ""."", ""logprob"": -4.289364814758301}]",1,1.0
